"SalesOrderID","OrderDate","ShipDate","ShipMethod","CustomerID","CustomerName","Segment","CountryRegion","City","Province","PostalCode","Territory","ProductName","SubCategory","Category","Qty","UnitPrice","Sales","Discount","ProductCost","TotalCost","Profit"
62610,2004-01-23 00:00:00.000,2004-01-30 00:00:00.000,XRQ - TRUCK GROUND,14504,Nicole Jones,Individu,Canada,Victoria,British Columbia,V8V,Canada,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62611,2004-01-23 00:00:00.000,2004-01-30 00:00:00.000,XRQ - TRUCK GROUND,13516,Harold Ray,Individu,United Kingdom,London,England,EC1R 0DU,United Kingdom,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62613,2004-01-23 00:00:00.000,2004-01-30 00:00:00.000,XRQ - TRUCK GROUND,13312,Natalie Jenkins,Individu,United States,Chula Vista,California,"91910",Southwest,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0.0,6.9223,6.9223,2.0677000000000003
62617,2004-01-23 00:00:00.000,2004-01-30 00:00:00.000,XRQ - TRUCK GROUND,14596,Amber Hill,Individu,United States,Grossmont,California,"91941",Southwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62622,2004-01-23 00:00:00.000,2004-01-30 00:00:00.000,XRQ - TRUCK GROUND,13631,Joe Subram,Individu,Australia,Matraville,New South Wales,"2036",Australia,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1,2294.99,2294.99,0.0,1251.9813,1251.9813,1043.0086999999999
62622,2004-01-23 00:00:00.000,2004-01-30 00:00:00.000,XRQ - TRUCK GROUND,13631,Joe Subram,Individu,Australia,Matraville,New South Wales,"2036",Australia,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62623,2004-01-23 00:00:00.000,2004-01-30 00:00:00.000,XRQ - TRUCK GROUND,22782,Dakota Wood,Individu,United States,San Gabriel,California,"91776",Southwest,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0.0,1.4923,1.4923,2.4977
62624,2004-01-23 00:00:00.000,2004-01-30 00:00:00.000,XRQ - TRUCK GROUND,13590,Louis Xie,Individu,United Kingdom,York,England,Y024 1GF,United Kingdom,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62625,2004-01-23 00:00:00.000,2004-01-30 00:00:00.000,XRQ - TRUCK GROUND,13605,Gerrit Straatsma,Individu,France,Metz,Moselle,"57000",France,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62628,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,12927,Savannah Sanchez,Individu,United States,Bellflower,California,"90706",Southwest,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0.0,6.9223,6.9223,2.0677000000000003
62631,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,25054,Sheila Alonso,Individu,Australia,Hawthorne,Queensland,"4171",Australia,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62634,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,14016,Mary Sandidge,Individu,Australia,Milsons Point,New South Wales,"2061",Australia,HL Road Tire,Tires and Tubes,Accessories,1,32.6,32.6,0.0,12.1924,12.1924,20.407600000000002
62637,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,15020,Christy Ma,Individu,Australia,East Brisbane,Queensland,"4169",Australia,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0.0,6.9223,6.9223,2.0677000000000003
62639,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,14965,Edwin Zhou,Individu,France,Saint Ouen,Charente-Maritime,"17490",France,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62640,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,25492,Gabriella Sanchez,Individu,Germany,Werne,Nordrhein-Westfalen,"59368",Germany,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0.0,1.4923,1.4923,2.4977
62641,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,15928,Priscilla Pal,Individu,Germany,Neunkirchen,Saarland,"66578",Germany,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62642,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,15691,Julian Henderson,Individu,United Kingdom,Watford,England,WA3,United Kingdom,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62642,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,15691,Julian Henderson,Individu,United Kingdom,Watford,England,WA3,United Kingdom,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0.0,6.9223,6.9223,2.0677000000000003
62643,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,12985,Hailey Roberts,Individu,United States,Long Beach,California,"90802",Southwest,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0.0,6.9223,6.9223,2.0677000000000003
62644,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,28984,Katherine Cox,Individu,United States,Olympia,Washington,"98501",Northwest,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0.0,1.4923,1.4923,2.4977
62645,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,28059,Bradley Shen,Individu,United States,Bellflower,California,"90706",Southwest,Touring Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62645,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,28059,Bradley Shen,Individu,United States,Bellflower,California,"90706",Southwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62646,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,28577,Austin Harris,Individu,United States,Issaquah,Washington,"98027",Northwest,Touring Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62647,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,24290,Zoe Bell,Individu,United States,Bellingham,Washington,"98225",Northwest,HL Road Tire,Tires and Tubes,Accessories,1,32.6,32.6,0.0,12.1924,12.1924,20.407600000000002
62648,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,22269,Caleb Yang,Individu,United States,Concord,California,"94519",Southwest,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62650,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,17530,Devin Wood,Individu,United States,Puyallup,Washington,"98371",Northwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62651,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,15508,Megan Brooks,Individu,United States,Lynnwood,Washington,"98036",Northwest,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62652,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,23284,Wyatt Coleman,Individu,Canada,Metchosin,British Columbia,V9,Canada,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62654,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,15090,Troy Mehta,Individu,Germany,Bottrop,Nordrhein-Westfalen,"46236",Germany,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62656,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,21079,Lee Carlson,Individu,United Kingdom,Wokingham,England,RG41 1QW,United Kingdom,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62657,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,17707,Mindy Deng,Individu,Germany,Hannover,Nordrhein-Westfalen,"30601",Germany,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62658,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,19514,Kari Rodriguez,Individu,Germany,Offenbach,Saarland,"63009",Germany,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62658,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,19514,Kari Rodriguez,Individu,Germany,Offenbach,Saarland,"63009",Germany,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0.0,6.9223,6.9223,2.0677000000000003
62660,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,12136,Blake Turner,Individu,Canada,Cliffside,British Columbia,V8Y 1L1,Canada,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62661,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,13920,Amanda Rogers,Individu,Canada,Sooke,British Columbia,V0,Canada,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62662,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,16950,Connor Edwards,Individu,Canada,Metchosin,British Columbia,V9,Canada,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62663,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,14510,Samuel Hernandez,Individu,United States,Everett,Washington,"98201",Northwest,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62666,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,14448,Lauren Butler,Individu,United States,Corvallis,Oregon,"97330",Northwest,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1,2294.99,2294.99,0.0,1251.9813,1251.9813,1043.0086999999999
62666,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,14448,Lauren Butler,Individu,United States,Corvallis,Oregon,"97330",Northwest,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62667,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,14421,Hannah Barnes,Individu,United States,Woodburn,Oregon,"97071",Northwest,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62668,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,11344,Jessie Jimenez,Individu,United Kingdom,Oxford,England,OX1,United Kingdom,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62671,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,20444,Cara Zeng,Individu,Australia,Hobart,Tasmania,"7001",Australia,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62672,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,20445,Barbara Deng,Individu,Australia,Lane Cove,New South Wales,"1597",Australia,HL Road Tire,Tires and Tubes,Accessories,1,32.6,32.6,0.0,12.1924,12.1924,20.407600000000002
62675,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,25214,Roger Chander,Individu,Australia,Cloverdale,South Australia,"6105",Australia,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0.0,1.4923,1.4923,2.4977
62676,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,13114,Claudia Zhang,Individu,Australia,Milsons Point,New South Wales,"2061",Australia,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1,2294.99,2294.99,0.0,1251.9813,1251.9813,1043.0086999999999
62677,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,13633,Juan Ramos,Individu,Australia,North Ryde,New South Wales,"2113",Australia,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62678,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,13139,Carmen Perez,Individu,Australia,Lane Cove,New South Wales,"1597",Australia,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62680,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,29168,Derrick Romero,Individu,United States,Chula Vista,California,"91910",Southwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62680,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,29168,Derrick Romero,Individu,United States,Chula Vista,California,"91910",Southwest,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0.0,6.9223,6.9223,2.0677000000000003
62681,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,24685,Jordan Kumar,Individu,United States,Lincoln Acres,California,"91950",Southwest,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0.0,6.9223,6.9223,2.0677000000000003
62682,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,26057,Barry Subram,Individu,United States,Burbank,California,"91502",Southwest,Touring Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62685,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,16873,Damien Deng,Individu,Canada,Calgary,Alberta,T2P 2G8,Canada,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62686,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,20401,Hannah Jenkins,Individu,United States,Burlingame,California,"94010",Southwest,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0.0,1.4923,1.4923,2.4977
62689,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,26992,Brad Andersen,Individu,United Kingdom,Watford,England,WA3,United Kingdom,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0.0,6.9223,6.9223,2.0677000000000003
62694,2004-01-24 00:00:00.000,2004-01-31 00:00:00.000,XRQ - TRUCK GROUND,23325,Tiffany Zimmerman,Individu,Australia,Geelong,Victoria,"3220",Australia,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62698,2004-01-25 00:00:00.000,2004-02-01 00:00:00.000,XRQ - TRUCK GROUND,29338,Bridget Shan,Individu,Australia,Milsons Point,New South Wales,"2061",Australia,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62699,2004-01-25 00:00:00.000,2004-02-01 00:00:00.000,XRQ - TRUCK GROUND,23345,Mario Lal,Individu,Australia,North Ryde,New South Wales,"2113",Australia,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62700,2004-01-25 00:00:00.000,2004-02-01 00:00:00.000,XRQ - TRUCK GROUND,11114,Leslie Moreno,Individu,Australia,Rhodes,New South Wales,"2138",Australia,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62702,2004-01-25 00:00:00.000,2004-02-01 00:00:00.000,XRQ - TRUCK GROUND,13405,Ethan Bryant,Individu,France,Roubaix,Nord,"59100",France,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62703,2004-01-25 00:00:00.000,2004-02-01 00:00:00.000,XRQ - TRUCK GROUND,15693,Isabel Barnes,Individu,Germany,Darmstadt,Hessen,"64283",Germany,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1,2294.99,2294.99,0.0,1251.9813,1251.9813,1043.0086999999999
62705,2004-01-25 00:00:00.000,2004-02-01 00:00:00.000,XRQ - TRUCK GROUND,11157,Hannah Long,Individu,United States,Tacoma,Washington,"98403",Northwest,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0.0,1.4923,1.4923,2.4977
62706,2004-01-25 00:00:00.000,2004-02-01 00:00:00.000,XRQ - TRUCK GROUND,29200,Jackson Collins,Individu,United States,Beaverton,Oregon,"97005",Northwest,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0.0,1.4923,1.4923,2.4977
62707,2004-01-25 00:00:00.000,2004-02-01 00:00:00.000,XRQ - TRUCK GROUND,28008,Jada Baker,Individu,United States,Salem,Oregon,"97301",Northwest,Touring Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62709,2004-01-25 00:00:00.000,2004-02-01 00:00:00.000,XRQ - TRUCK GROUND,27430,Stephanie Young,Individu,United States,Bremerton,Washington,"98312",Northwest,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0.0,1.4923,1.4923,2.4977
62711,2004-01-25 00:00:00.000,2004-02-01 00:00:00.000,XRQ - TRUCK GROUND,21804,Brooke Cook,Individu,United States,Port Orchard,Washington,"98366",Northwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62712,2004-01-25 00:00:00.000,2004-02-01 00:00:00.000,XRQ - TRUCK GROUND,22861,Devin Hughes,Individu,United States,Lake Oswego,Oregon,"97034",Northwest,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62715,2004-01-25 00:00:00.000,2004-02-01 00:00:00.000,XRQ - TRUCK GROUND,13423,Alex Peterson,Individu,Canada,Sooke,British Columbia,V0,Canada,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62716,2004-01-25 00:00:00.000,2004-02-01 00:00:00.000,XRQ - TRUCK GROUND,18663,Jason Flores,Individu,United States,Mill Valley,California,"94941",Southwest,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0.0,6.9223,6.9223,2.0677000000000003
62716,2004-01-25 00:00:00.000,2004-02-01 00:00:00.000,XRQ - TRUCK GROUND,18663,Jason Flores,Individu,United States,Mill Valley,California,"94941",Southwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62717,2004-01-25 00:00:00.000,2004-02-01 00:00:00.000,XRQ - TRUCK GROUND,29267,Jordan Perez,Individu,Canada,Shawnee,British Columbia,V8Z 4N5,Canada,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62718,2004-01-25 00:00:00.000,2004-02-01 00:00:00.000,XRQ - TRUCK GROUND,16652,Nicole Richardson,Individu,United States,La Jolla,California,"92806",Southwest,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62719,2004-01-25 00:00:00.000,2004-02-01 00:00:00.000,XRQ - TRUCK GROUND,14563,Fernando Carter,Individu,United States,Olympia,Washington,"98501",Northwest,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62723,2004-01-25 00:00:00.000,2004-02-01 00:00:00.000,XRQ - TRUCK GROUND,17991,Richard Kelly,Individu,United Kingdom,Kirkby,England,KB9,United Kingdom,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62723,2004-01-25 00:00:00.000,2004-02-01 00:00:00.000,XRQ - TRUCK GROUND,17991,Richard Kelly,Individu,United Kingdom,Kirkby,England,KB9,United Kingdom,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0.0,6.9223,6.9223,2.0677000000000003
62725,2004-01-25 00:00:00.000,2004-02-01 00:00:00.000,XRQ - TRUCK GROUND,23626,Ross Mehta,Individu,France,Chatou,Yveline,"78400",France,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0.0,1.4923,1.4923,2.4977
62726,2004-01-25 00:00:00.000,2004-02-01 00:00:00.000,XRQ - TRUCK GROUND,27822,Jerry Lal,Individu,United Kingdom,York,England,Y024 1GF,United Kingdom,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0.0,1.4923,1.4923,2.4977
62727,2004-01-25 00:00:00.000,2004-02-01 00:00:00.000,XRQ - TRUCK GROUND,21847,Dominic Madan,Individu,United Kingdom,London,England,SW1P 2NU,United Kingdom,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0.0,1.4923,1.4923,2.4977
62728,2004-01-25 00:00:00.000,2004-02-01 00:00:00.000,XRQ - TRUCK GROUND,27785,Sebastian Bell,Individu,United Kingdom,Esher-Molesey,England,EM15,United Kingdom,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0.0,1.4923,1.4923,2.4977
62729,2004-01-25 00:00:00.000,2004-02-01 00:00:00.000,XRQ - TRUCK GROUND,24128,Kimberly Ramirez,Individu,Germany,Solingen,Nordrhein-Westfalen,"42651",Germany,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0.0,1.4923,1.4923,2.4977
62730,2004-01-25 00:00:00.000,2004-02-01 00:00:00.000,XRQ - TRUCK GROUND,26893,Sharon Deng,Individu,United Kingdom,Woolston,England,WA1 4SY,United Kingdom,Touring Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62731,2004-01-25 00:00:00.000,2004-02-01 00:00:00.000,XRQ - TRUCK GROUND,11658,Robert Mitchell,Individu,United States,Oakland,California,"94611",Southwest,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62732,2004-01-25 00:00:00.000,2004-02-01 00:00:00.000,XRQ - TRUCK GROUND,11642,Morgan Hughes,Individu,Canada,Oak Bay,British Columbia,V8P,Canada,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62733,2004-01-25 00:00:00.000,2004-02-01 00:00:00.000,XRQ - TRUCK GROUND,12515,Shelby Bailey,Individu,France,Roubaix,Nord,"59100",France,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0.0,6.9223,6.9223,2.0677000000000003
62734,2004-01-25 00:00:00.000,2004-02-01 00:00:00.000,XRQ - TRUCK GROUND,12746,Juan Torres,Individu,United Kingdom,Bury,England,PE17,United Kingdom,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62737,2004-01-25 00:00:00.000,2004-02-01 00:00:00.000,XRQ - TRUCK GROUND,11343,Arthur Carlson,Individu,United Kingdom,Oxon,England,OX16 8RS,United Kingdom,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62737,2004-01-25 00:00:00.000,2004-02-01 00:00:00.000,XRQ - TRUCK GROUND,11343,Arthur Carlson,Individu,United Kingdom,Oxon,England,OX16 8RS,United Kingdom,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0.0,6.9223,6.9223,2.0677000000000003
62744,2004-01-25 00:00:00.000,2004-02-01 00:00:00.000,XRQ - TRUCK GROUND,22298,Marcus Williams,Individu,United States,Spring Valley,California,"91977",Southwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62745,2004-01-25 00:00:00.000,2004-02-01 00:00:00.000,XRQ - TRUCK GROUND,16220,Megan Russell,Individu,Canada,Vancouver,British Columbia,V7L 4J4,Canada,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62745,2004-01-25 00:00:00.000,2004-02-01 00:00:00.000,XRQ - TRUCK GROUND,16220,Megan Russell,Individu,Canada,Vancouver,British Columbia,V7L 4J4,Canada,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0.0,6.9223,6.9223,2.0677000000000003
62746,2004-01-25 00:00:00.000,2004-02-01 00:00:00.000,XRQ - TRUCK GROUND,19884,James Simmons,Individu,Canada,Sooke,British Columbia,V0,Canada,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62748,2004-01-25 00:00:00.000,2004-02-01 00:00:00.000,XRQ - TRUCK GROUND,26892,Cody Rogers,Individu,United Kingdom,Kirkby,England,KB9,United Kingdom,"Road-750 Black, 48",Road Bikes,Bikes,1,539.99,539.99,0.0,343.6496,343.6496,196.3404
62748,2004-01-25 00:00:00.000,2004-02-01 00:00:00.000,XRQ - TRUCK GROUND,26892,Cody Rogers,Individu,United Kingdom,Kirkby,England,KB9,United Kingdom,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
62751,2004-01-26 00:00:00.000,2004-02-02 00:00:00.000,XRQ - TRUCK GROUND,11932,Elizabeth Coleman,Individu,United States,Santa Monica,California,"90401",Southwest,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0.0,6.9223,6.9223,2.0677000000000003
62752,2004-01-26 00:00:00.000,2004-02-02 00:00:00.000,XRQ - TRUCK GROUND,15241,Geoffrey Madan,Individu,Australia,Milsons Point,New South Wales,"2061",Australia,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0.0,1.4923,1.4923,2.4977
62753,2004-01-26 00:00:00.000,2004-02-02 00:00:00.000,XRQ - TRUCK GROUND,14008,Karen Liu,Individu,Australia,Geelong,Victoria,"3220",Australia,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0.0,1.4923,1.4923,2.4977
62757,2004-01-26 00:00:00.000,2004-02-02 00:00:00.000,XRQ - TRUCK GROUND,22856,Lance Carlson,Individu,Australia,Caloundra,Queensland,"4551",Australia,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0.0,1.8663,1.8663,3.1237000000000004
